택배번호,출발지,출발시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,도착지,도착시간
018P10214,경기 수원시 팔달구,18,21,69,4,수원 우편집중국,33,44,229,96,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,108,190,29,충남 보령시
018P10216,경북 포항시 북구,18,20,30,4,포항 우편집중국,32,46,271,94,중부권 광역우편물류센터,83,93,192,112,대구 우편집중국,105,108,54,30,대구 달성군
018P10217,경기 수원시 장안구,18,22,77,5,수원 우편집중국,34,45,229,90,중부권 광역우편물류센터,83,94,216,69,안동 우편집중국,106,108,30,31,경북 안동시
018P10218,경북 성주군,18,22,88,6,대구 우편집중국,34,44,192,176,중부권 광역우편물류센터,83,93,199,109,광주 우편집중국,105,107,39,26,전남 장성군
018P10221,충남 태안군,18,24,128,9,천안 우편집중국,36,43,133,98,중부권 광역우편물류센터,83,88,100,62,청주 우편집중국,100,104,87,22,충북 보은군
018P10224,전북 진안군,18,22,83,3,전주 우편집중국,34,39,93,79,중부권 광역우편물류센터,59,70,229,62,수원 우편집중국,82,85,69,28,경기 수원시 팔달구
018P10235,인천 서구,18,20,47,3,부천 우편집중국,32,45,253,263,중부권 광역우편물류센터,83,90,133,84,천안 우편집중국,102,104,30,31,충남 천안시 서북구
018P10240,경기 용인시 처인구,18,21,64,6,성남 우편집중국,33,44,218,99,중부권 광역우편물류센터,83,93,202,86,진주 우편집중국,105,107,34,25,경남 진주시
018P10244,서울 중랑구,18,20,48,5,의정부 우편집중국,32,45,261,196,중부권 광역우편물류센터,83,94,225,102,안양 우편집중국,106,108,33,27,경기 안양시 만안구
018P10248,경남 하동군,18,22,73,13,진주 우편집중국,34,44,202,103,중부권 광역우편물류센터,83,90,133,84,천안 우편집중국,102,108,128,23,충남 서산시
018P10249,경기 화성시,18,24,110,12,수원 우편집중국,36,47,229,102,중부권 광역우편물류센터,83,93,192,112,대구 우편집중국,105,107,43,30,대구 남구
018P10251,전북 군산시,18,26,164,9,전주 우편집중국,38,43,93,77,중부권 광역우편물류센터,83,93,202,86,진주 우편집중국,105,107,34,25,경남 진주시
019P10002,충북 청주시 상당구,19,22,65,7,청주 우편집중국,34,39,100,61,중부권 광역우편물류센터,59,70,225,92,안양 우편집중국,82,84,50,21,경기 광명시
019P10005,전북 전주시 덕진구,19,22,54,6,전주 우편집중국,34,39,93,79,중부권 광역우편물류센터,59,64,100,76,청주 우편집중국,76,80,71,17,충북 진천군
019P10007,전남 여수시,19,21,30,1,순천 집중과,33,45,233,65,중부권 광역우편물류센터,83,93,192,112,대구 우편집중국,105,107,50,20,대구 동구
019P10013,충남 부여군,19,25,116,9,대전 우편집중국,37,40,53,31,중부권 광역우편물류센터,59,74,295,165,부산 우편집중국,86,89,60,17,부산 동래구
019P10014,경남 하동군,19,23,73,12,진주 우편집중국,35,45,202,105,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,104,116,27,충남 부여군
019P10015,서울 영등포구,19,21,36,2,부천 우편집중국,33,46,253,244,중부권 광역우편물류센터,83,90,133,84,천안 우편집중국,102,104,30,22,충남 천안시 동남구
019P10016,경기 남양주시,19,21,40,2,동서울 우편집중국,33,45,248,206,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,101,57,20,대전 중구
019P10038,인천 옹진군,19,22,66,7,부천 우편집중국,34,47,253,236,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,106,156,20,충남 서천군
019P10039,경기 수원시 영통구,19,21,30,4,수원 우편집중국,33,44,229,96,중부권 광역우편물류센터,83,90,133,84,천안 우편집중국,102,108,113,28,충남 예산군
019P10041,경기 의정부시,19,22,68,2,의정부 우편집중국,34,47,261,182,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,106,156,20,충남 서천군
019P10042,경북 고령군,19,23,80,3,대구 우편집중국,35,45,192,177,중부권 광역우편물류센터,83,88,100,62,청주 우편집중국,100,102,30,17,충북 청주시 청원구
019P10045,대전 서구,19,21,46,3,대전 우편집중국,33,36,53,54,중부권 광역우편물류센터,59,71,248,99,동서울 우편집중국,83,85,40,20,경기 남양주시
019P10046,전남 담양군,19,23,70,7,광주 우편집중국,35,45,199,174,중부권 광역우편물류센터,83,88,100,62,청주 우편집중국,100,102,44,20,충북 청주시 흥덕구
019P10052,충북 증평군,19,22,58,3,청주 우편집중국,34,39,100,61,중부권 광역우편물류센터,59,70,229,62,수원 우편집중국,82,88,110,10,경기 화성시
019P10055,충북 음성군,19,24,97,8,청주 우편집중국,36,41,100,45,중부권 광역우편물류센터,59,72,256,117,원주 우편집중국,84,89,108,18,강원 화천군
019P10058,충남 아산시,19,21,45,1,천안 우편집중국,33,40,133,77,중부권 광역우편물류센터,59,70,216,80,안동 우편집중국,82,86,70,19,경북 의성군
019P10064,서울 강동구,19,22,54,4,동서울 우편집중국,34,46,248,206,중부권 광역우편물류센터,83,93,192,112,대구 우편집중국,105,107,50,20,대구 동구
019P10065,서울 양천구,19,21,36,3,부천 우편집중국,33,46,253,244,중부권 광역우편물류센터,83,94,218,56,성남 우편집중국,106,108,39,24,경기 성남시 분당구
019P10069,충남 부여군,19,25,116,9,대전 우편집중국,37,40,53,31,중부권 광역우편물류센터,59,70,229,62,수원 우편집중국,82,86,86,18,경기 오산시
019P10071,경기 화성시,19,25,110,13,수원 우편집중국,37,48,229,107,중부권 광역우편물류센터,83,93,192,112,대구 우편집중국,105,108,54,24,경북 경산시
019P10072,서울 노원구,19,22,64,1,의정부 우편집중국,34,47,261,182,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,103,102,28,충남 청양군
019P10079,경남 거창군,19,25,124,8,진주 우편집중국,37,47,202,114,중부권 광역우편물류센터,83,94,225,102,안양 우편집중국,106,108,50,30,경기 광명시
019P10080,경기 용인시 처인구,19,22,64,6,성남 우편집중국,34,45,218,97,중부권 광역우편물류센터,83,90,133,84,천안 우편집중국,102,108,128,30,충남 태안군
019P10082,서울 마포구,19,21,42,3,고양 우편집중국,33,46,268,136,중부권 광역우편물류센터,83,93,199,109,광주 우편집중국,105,107,39,26,전남 장성군
019P10087,경북 영주시,19,22,57,5,안동 우편집중국,34,45,216,106,중부권 광역우편물류센터,83,93,192,112,대구 우편집중국,105,108,55,14,경북 칠곡군
019P10088,경기 화성시,19,25,110,13,수원 우편집중국,37,48,229,107,중부권 광역우편물류센터,83,88,100,62,청주 우편집중국,100,103,65,23,충북 청주시 상당구
019P10093,광주 북구,19,22,57,4,광주 우편집중국,34,44,199,175,중부권 광역우편물류센터,83,88,100,62,청주 우편집중국,100,103,65,23,충북 청주시 상당구
019P10096,인천 남동구,19,22,61,4,부천 우편집중국,34,47,253,236,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,101,57,20,대전 중구
019P10100,경남 창원시 진해구,19,23,80,6,창원 우편집중국,35,48,251,168,중부권 광역우편물류센터,83,93,192,112,대구 우편집중국,105,107,30,29,대구 북구
019P10103,서울 동작구,19,22,61,5,안양 우편집중국,34,45,225,135,중부권 광역우편물류센터,83,93,199,109,광주 우편집중국,105,107,39,26,전남 장성군
019P10107,서울 양천구,19,21,36,3,부천 우편집중국,33,46,253,244,중부권 광역우편물류센터,83,93,192,112,대구 우편집중국,105,107,50,19,대구 수성구
019P10109,경북 청도군,19,23,79,4,대구 우편집중국,35,45,192,177,중부권 광역우편물류센터,83,88,93,118,전주 우편집중국,100,106,121,20,전북 남원시
019P10110,충북 청주시 청원구,19,21,30,2,청주 우편집중국,33,38,100,63,중부권 광역우편물류센터,59,72,256,117,원주 우편집중국,84,88,81,16,강원 홍천군
019P10112,충북 음성군,19,24,97,8,청주 우편집중국,36,41,100,45,중부권 광역우편물류센터,59,75,318,81,울산 우편집중국,87,89,30,26,울산 북구
019P10114,대전 유성구,19,21,46,4,대전 우편집중국,33,36,53,54,중부권 광역우편물류센터,59,62,53,113,대전 우편집중국,74,84,190,24,충남 보령시
019P10129,전북 전주시 덕진구,19,22,54,6,전주 우편집중국,34,39,93,79,중부권 광역우편물류센터,59,72,261,94,의정부 우편집중국,84,87,68,15,경기 의정부시
019P10132,충북 충주시,19,21,44,2,청주 우편집중국,33,38,100,63,중부권 광역우편물류센터,59,71,248,99,동서울 우편집중국,83,85,36,17,서울 성북구
019P10138,서울 강북구,19,22,64,3,의정부 우편집중국,34,47,261,182,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,101,66,23,대전 대덕구
019P10139,충북 제천시,19,22,62,4,원주 우편집중국,34,47,256,229,중부권 광역우편물류센터,83,88,93,118,전주 우편집중국,100,102,39,25,전북 익산시
019P10140,충남 서산시,19,25,128,9,천안 우편집중국,37,44,133,107,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,102,76,22,충남 공주시
019P10141,경남 의령군,19,22,53,3,진주 우편집중국,34,44,202,103,중부권 광역우편물류센터,83,94,218,56,성남 우편집중국,106,108,43,26,경기 성남시 수정구
019P10142,경북 청도군,19,23,79,4,대구 우편집중국,35,45,192,177,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,108,190,29,충남 보령시
019P10143,서울 성북구,19,21,36,2,동서울 우편집중국,33,45,248,206,중부권 광역우편물류센터,83,88,93,118,전주 우편집중국,100,102,45,22,전북 완주군
019P10149,대전 유성구,19,21,46,4,대전 우편집중국,33,36,53,54,중부권 광역우편물류센터,59,72,251,85,창원 우편집중국,84,88,75,20,경남 창원시 성산구
019P10152,인천 서구,19,21,47,4,부천 우편집중국,33,46,253,244,중부권 광역우편물류센터,83,94,225,102,안양 우편집중국,106,108,49,26,서울 관악구
019P10153,경북 포항시 남구,19,21,30,2,포항 우편집중국,33,47,271,92,중부권 광역우편물류센터,83,94,216,69,안동 우편집중국,106,108,30,31,경북 안동시
019P10154,전북 임실군,19,23,83,4,전주 우편집중국,35,40,93,77,중부권 광역우편물류센터,59,72,256,117,원주 우편집중국,84,92,150,24,강원 인제군
019P10159,경남 창원시 진해구,19,23,80,6,창원 우편집중국,35,48,251,168,중부권 광역우편물류센터,83,88,93,118,전주 우편집중국,100,104,88,23,전북 정읍시
019P10161,전북 익산시,19,21,39,3,전주 우편집중국,33,38,93,79,중부권 광역우편물류센터,59,70,225,92,안양 우편집중국,82,85,51,11,경기 안산시 단원구
019P10162,충북 청주시 흥덕구,19,21,44,3,청주 우편집중국,33,38,100,63,중부권 광역우편물류센터,59,70,229,62,수원 우편집중국,82,84,30,15,경기 수원시 영통구
019P10165,전남 곡성군,19,24,92,10,광주 우편집중국,36,46,199,167,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,100,46,23,대전 서구
019P10167,충북 보은군,19,23,87,7,청주 우편집중국,35,40,100,55,중부권 광역우편물류센터,59,70,216,80,안동 우편집중국,82,88,119,22,경북 문경시
019P10169,충북 진천군,19,23,71,3,청주 우편집중국,35,40,100,55,중부권 광역우편물류센터,59,75,318,81,울산 우편집중국,87,89,30,15,울산 중구
019P10173,대전 서구,19,21,46,3,대전 우편집중국,33,36,53,54,중부권 광역우편물류센터,59,72,253,111,부천 우편집중국,84,87,53,14,경기 시흥시
019P10174,대구 동구,19,21,50,4,대구 우편집중국,33,43,192,186,중부권 광역우편물류센터,83,93,199,109,광주 우편집중국,105,108,57,23,광주 북구
019P10179,충남 천안시 서북구,19,21,30,2,천안 우편집중국,33,40,133,77,중부권 광역우편물류센터,59,73,290,68,영암 우편집중국,85,87,50,13,전남 강진군
019P10186,충남 공주시,19,23,76,2,대전 우편집중국,35,38,53,36,중부권 광역우편물류센터,59,69,192,112,대구 우편집중국,81,83,30,15,대구 중구
019P10187,충남 천안시 서북구,19,21,30,2,천안 우편집중국,33,40,133,77,중부권 광역우편물류센터,59,69,199,109,광주 우편집중국,81,87,128,21,전남 구례군
019P10190,대전 유성구,19,21,46,4,대전 우편집중국,33,36,53,54,중부권 광역우편물류센터,59,69,199,109,광주 우편집중국,81,85,71,22,전남 화순군
019P10199,충북 청주시 흥덕구,19,21,44,3,청주 우편집중국,33,38,100,63,중부권 광역우편물류센터,59,64,93,101,전주 우편집중국,76,82,129,21,전북 순창군
019P10200,전남 장성군,19,21,39,2,광주 우편집중국,33,43,199,181,중부권 광역우편물류센터,83,90,133,84,천안 우편집중국,102,108,128,30,충남 태안군
019P10202,세종특별자치시,19,22,56,2,대전 우편집중국,34,37,53,40,중부권 광역우편물류센터,59,72,253,111,부천 우편집중국,84,88,70,18,인천 연수구
019P10204,전북 남원시,19,25,121,13,전주 우편집중국,37,42,93,78,중부권 광역우편물류센터,83,90,133,84,천안 우편집중국,102,104,30,31,충남 천안시 서북구
019P10207,경기 수원시 권선구,19,23,77,4,수원 우편집중국,35,46,229,91,중부권 광역우편물류센터,83,88,93,118,전주 우편집중국,100,107,141,29,전북 고창군
019P10209,전남 진도군,19,21,30,1,영암 우편집중국,33,47,290,141,중부권 광역우편물류센터,83,93,192,112,대구 우편집중국,105,107,30,21,대구 중구
019P10211,충북 보은군,19,23,87,7,청주 우편집중국,35,40,100,55,중부권 광역우편물류센터,59,74,295,165,부산 우편집중국,86,89,60,20,부산 수영구
019P10213,경기 동두천시,19,21,45,5,의정부 우편집중국,33,46,261,189,중부권 광역우편물류센터,83,93,192,112,대구 우편집중국,105,108,54,24,경북 경산시
019P10215,충북 청주시 서원구,19,21,30,2,청주 우편집중국,33,38,100,63,중부권 광역우편물류센터,59,64,93,101,전주 우편집중국,76,83,141,16,전북 고창군
019P10216,경기 하남시,19,22,51,4,동서울 우편집중국,34,46,248,206,중부권 광역우편물류센터,83,88,93,118,전주 우편집중국,100,106,129,31,전북 순창군
019P10217,충북 음성군,19,24,97,8,청주 우편집중국,36,41,100,45,중부권 광역우편물류센터,59,71,248,99,동서울 우편집중국,83,85,40,20,경기 남양주시
019P10221,경기 안산시 단원구,19,22,51,6,안양 우편집중국,34,45,225,135,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,101,66,23,대전 대덕구
019P10222,부산 남구,19,21,35,3,부산 우편집중국,33,48,295,316,중부권 광역우편물류센터,83,88,93,118,전주 우편집중국,100,106,129,31,전북 순창군
019P10223,경북 영덕군,19,21,30,2,포항 우편집중국,33,47,271,92,중부권 광역우편물류센터,83,86,53,95,대전 우편집중국,98,101,66,23,대전 대덕구
