택배번호,출발지,출발시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10193,부산 금정구,1,4,60,3,부산 우편집중국,16,31,295,23,중부권 광역우편물류센터,43,51,165,3,경북 상주시
001P10194,경남 양산시,1,6,94,3,울산 우편집중국,18,34,318,27,중부권 광역우편물류센터,46,53,146,8,경북 구미시
001P10195,전남 여수시,1,3,30,4,순천 집중과,15,27,233,9,중부권 광역우편물류센터,39,54,308,3,부산 영도구
001P10196,광주 광산구,1,11,202,2,광주 우편집중국,23,33,199,75,중부권 광역우편물류센터,45,56,227,8,경남 하동군
001P10197,경기 성남시 분당구,1,3,39,3,성남 우편집중국,15,26,218,11,중부권 광역우편물류센터,38,49,215,4,전남 화순군
001P10198,서울 용산구,1,5,84,2,동서울 우편집중국,17,29,248,18,중부권 광역우편물류센터,41,56,308,1,부산 사하구
001P10199,경기 남양주시,1,3,40,1,동서울 우편집중국,15,27,248,2,중부권 광역우편물류센터,39,52,268,4,경기 고양시 덕양구
001P10200,충북 제천시,1,4,62,2,원주 우편집중국,16,29,256,6,중부권 광역우편물류센터,41,55,276,3,경기 동두천시
001P10201,경기 파주시,1,3,48,3,고양 우편집중국,15,28,268,16,중부권 광역우편물류센터,40,57,333,3,경기 가평군
001P10202,전남 곡성군,1,6,92,3,광주 우편집중국,18,28,199,26,중부권 광역우편물류센터,40,61,415,2,강원 고성군
001P10203,서울 강북구,1,4,64,2,의정부 우편집중국,16,29,261,21,중부권 광역우편물류센터,41,47,116,5,경북 김천시
